3973120231,0,2,360500,同性并不是不能接受，只是大多数人是异性而己，老人说，推开自己喜欢的东西是成长，问题在于你喜欢的程度，如果真的喜欢，请不要被外界声音而放弃
430706675,0,2,100,致敬
1375661900,0,1,130100,班歌，人傻了已经
545367756,0,2,100,好厉害！
545367756,0,2,100,加油！
6282603246,0,1,440500,这就是因为游戏出的，你在勾叫什么？
5095064705,0,0,431200,唉！不知道为什么，当我们班老师放这首歌时，有好几个同学说它过时了，这歌也没怎多久呀！
331843141,0,2,100,狗叫什么
5208893251,22,2,430900,[多多大笑]
6479981652,0,1,620100,老师奋斗到黑夜，不是英雄吗？
6389365811,0,0,410100,希望你平安归来，英雄
497203664,0,2,100,好听
6450396340,0,2,1004200,你没事吧深情姐
4890706971,32,0,440300,中国加油，中国加油。
4890706971,32,0,440300,我觉得这个好好听。
4890706971,32,0,440300,中国加油。
3905993105,0,0,440100,致敬
498969379,0,2,410100,加油！
3973120231,0,2,360500,爱需要责任，爱你所爱，但你所责，当你所爱与责相冲时，请人冷静下来好好想想，想清楚了，再和你的家人坦白吧。愿你能走出来这成长的难题。                       做自己便好
1867102479,0,1,500101,人才
1967159203,0,1,411700,哈哈哈哈，掉的是🐟没得是🐴
1842326306,18,2,211000,俄罗斯打仗从不轰炸居民楼和城区，只是轰炸战事基地，普京也不想打仗，是乌克兰逼得，如果普京真想打就不会顾及平民了
528986437,0,1,100,人上人[强][强][强]
1757270978,0,2,210300,正在写五四运动的征文，听到这首歌就哭了出来。那些用尽全身气力也要喊出“还我青岛”的青年学生们，不也是孤勇者吗？
5216175718,0,0,420100,可以吗
472446204,0,2,440300,8
1374299493,0,2,310101,保护好自己！！！[强]
3882995052,13,1,1001900,我也觉得，这样可能有点危险…
397943575,23,1,440100,[强]
1493123238,19,2,310101,加油！
1434599752,0,0,100,一定要保护好自己啊！
4995697129,0,1,370200,图透明哦去来了来啦科技咳嗽啦咯啦咯啦咯看情侣图兔兔咯去啦累了就考虑咯啦tutututj
397943575,23,1,440100,嗯嗯目前我一直向教员学习，尽我最大践行。教员说世界终究还是你们的，希望你能理解。谢谢！
1387793236,0,0,220100,唐恬
5135714536,15,2,130700,我们应该好好学习振兴中华，不是让你们用键盘去攻击别人
1558925490,23,1,330100,爱你又菜又爱装，
爱你漏刀的模样，
爱你对线被打穿，不肯出肉装。
爱你最烂的装备，压最凶的线。
爱你张狂又嚣张，结局都一样。
去吗？去啊！以最垃的出装！
团吗！团啊！以五换零收场！
致你上单时的无能与狂怒，
谁说0-20的不配叫做英雄。
1992045559,16,2,100,2022六月上岸上岸，七月一定要拿到录取通知书
1579728183,0,2,100,少年战胜不了资本
5135714536,15,2,130700,希望你也别只喊口号
3295834463,0,2,610100,删了吧，小心
1685364974,17,2,320900,我真的还是喜欢你，可是我不敢去说，只能假装说我放下了，分手的那天其实没什么不同的，心里空落落的我已经没力气哭了，你想安稳那就分手吧，希望我可以通过听歌走出来.
1689939598,0,1,100,钓到了🐠，失去了🐴，值得吗😅
1676043800,0,1,130100,我爱你宝贝@A妮妮O
344523428,7,2,130300,你越感觉自己想她，忘不了她，你就越真的会想她，忘不了她，这是因为你自己不断的对自己做心理暗示。你要对自己说忘记她，不要联系她。她不值得，然后自己找事情做，转移注意力，慢慢的，你就真的忘记她了。我试过，成功了。
2127833361,0,0,110101,加油💪
580679385,32,2,100,都是 英雄！
3973120231,0,2,360500,加油，要好好保护自己
3906780269,15,2,310101,揉揉
298109315,0,2,520100,缉毒警察
1509276304,16,2,340100,金榜题名
1505479883,0,1,360100,236176
1847509399,12,1,360100,次奥！
5061840830,0,0,100,病毒就是要被消灭的。
1347961584,19,1,321200,祝一生平安
1415116818,33,1,510100,活着
344523428,7,2,130300,加油，保重！
1466037295,0,0,110101,加油 不要害怕！
1662153573,18,1,320400,有没有常州的好妹妹
1890997651,0,1,530100,6.7的高考 祝我金榜题名 加油！！！
1899897720,0,2,100,抗抑郁日记
371616339,0,1,220100,好好的
3607920814,0,2,340100,加油,注意安全
3940075547,0,2,110101,愿你早日康复，加油！
3940075547,0,2,110101,愿你平安，加油，保重！
3683075369,0,1,350100,保护好自己
3940075547,0,2,110101,做你自己吧，传宗接代的话你自己也痛苦，对那姑娘也不公平。选择自己的爱吧！加油！
1877558402,0,2,100,加油！！
56965289,0,2,100,祝福早日康复！
